Container is store 7493 shapes:
Rectangle: x upper left = 0  y upper left= 0 x lower right = 0 y lower right = -11, Perimeter = 0.0
Triangle: a = (13;15)  b = (15;5)  c = (16;10), Perimeter = 21.128010435623654
Triangle: a = (9;20)  b = (14;17)  c = (19;18), Perimeter = 21.128010435623654
Triangle: a = (10;11)  b = (20;13)  c = (15;14), Perimeter = 21.128010435623654
Triangle: a = (19;8)  b = (16;18)  c = (19;12), Perimeter = 21.14851044140992
Triangle: a = (8;16)  b = (4;19)  c = (4;10), Perimeter = 21.21110255092798
Triangle: a = (18;12)  b = (10;13)  c = (17;17), Perimeter = 21.223535010189885
Triangle: a = (15;16)  b = (10;17)  c = (7;11), Perimeter = 21.241204578148757
Triangle: a = (11;6)  b = (8;11)  c = (9;1), Perimeter = 21.265992323100694
Triangle: a = (10;12)  b = (20;11)  c = (13;14), Perimeter = 21.271200002448786
Triangle: a = (17;13)  b = (14;17)  c = (16;7), Perimeter = 21.280801557483787
Triangle: a = (8;19)  b = (3;14)  c = (12;16), Perimeter = 21.290612269158363
Triangle: a = (18;11)  b = (11;8)  c = (16;4), Perimeter = 21.299007232577274
Triangle: a = (11;9)  b = (4;7)  c = (8;2), Perimeter = 21.299007232577274
Triangle: a = (19;11)  b = (13;18)  c = (19;17), Perimeter = 21.302306987591106
Triangle: a = (5;15)  b = (1;6)  c = (6;10), Perimeter = 21.351001552821735
Triangle: a = (7;8)  b = (15;14)  c = (14;10), Perimeter = 21.40321551489818
Triangle: a = (8;7)  b = (6;16)  c = (11;9), Perimeter = 21.4274209997995
Triangle: a = (10;12)  b = (15;5)  c = (13;14), Perimeter = 21.4274209997995
Triangle: a = (11;17)  b = (5;18)  c = (13;12), Perimeter = 21.467927337432723
Triangle: a = (16;1)  b = (11;8)  c = (9;9), Perimeter = 21.468539057277066
Triangle: a = (3;18)  b = (4;10)  c = (8;10), Perimeter = 21.49623888035515
Triangle: a = (18;2)  b = (13;10)  c = (14;2), Perimeter = 21.49623888035515
Triangle: a = (11;14)  b = (4;13)  c = (1;16), Perimeter = 21.51174752617033
Triangle: a = (11;10)  b = (11;11)  c = (4;18), Perimeter = 21.529640749346314
Triangle: a = (7;14)  b = (17;10)  c = (17;10), Perimeter = 21.540659228538015
Triangle: a = (16;9)  b = (12;19)  c = (14;14), Perimeter = 21.540659228538015
Triangle: a = (7;7)  b = (13;9)  c = (10;1), Perimeter = 21.576762998153658
Triangle: a = (12;18)  b = (16;17)  c = (10;10), Perimeter = 21.588861334145868
Triangle: a = (11;12)  b = (13;19)  c = (6;13), Perimeter = 21.598673860166187
Triangle: a = (10;17)  b = (6;9)  c = (9;19), Perimeter = 21.6206463964095
Triangle: a = (6;7)  b = (5;7)  c = (8;17), Perimeter = 21.638345536096118
Triangle: a = (15;10)  b = (18;19)  c = (14;9), Perimeter = 21.67137615714724
Triangle: a = (1;2)  b = (4;11)  c = (5;12), Perimeter = 21.671376157147243
Triangle: a = (18;6)  b = (13;13)  c = (12;6), Perimeter = 21.673393078908102
Triangle: a = (9;10)  b = (12;13)  c = (2;10), Perimeter = 21.682947196029836
Triangle: a = (20;14)  b = (15;10)  c = (20;19), Perimeter = 21.69875437841985
Triangle: a = (16;5)  b = (11;12)  c = (11;4), Perimeter = 21.70134478063541
Triangle: a = (9;16)  b = (19;19)  c = (18;20), Perimeter = 21.703377873079752
Triangle: a = (16;9)  b = (19;14)  c = (11;15), Perimeter = 21.703459319050502
Triangle: a = (16;19)  b = (18;18)  c = (9;13), Perimeter = 21.751242575779678
Triangle: a = (5;13)  b = (2;3)  c = (6;9), Perimeter = 21.77451468545619
Triangle: a = (8;8)  b = (17;13)  c = (17;11), Perimeter = 21.78246312149214
Triangle: a = (7;16)  b = (5;16)  c = (2;7), Perimeter = 21.78246312149214
Triangle: a = (2;6)  b = (6;14)  c = (9;11), Perimeter = 21.78923786416107
Triangle: a = (3;8)  b = (7;1)  c = (3;11), Perimeter = 21.83258736256756
Triangle: a = (10;15)  b = (18;17)  c = (8;13), Perimeter = 21.84496799025052
Triangle: a = (20;20)  b = (13;12)  c = (13;14), Perimeter = 21.849690270027537
Triangle: a = (16;4)  b = (7;10)  c = (12;8), Perimeter = 21.85867288301885
Triangle: a = (11;7)  b = (7;11)  c = (2;13), Perimeter = 21.858672883018855
Triangle: a = (13;20)  b = (12;11)  c = (8;16), Perimeter = 21.861633613003114
Triangle: a = (16;5)  b = (6;7)  c = (14;8), Perimeter = 21.865848050948106
Triangle: a = (8;16)  b = (4;14)  c = (14;12), Perimeter = 21.881277533113128
Triangle: a = (8;10)  b = (4;16)  c = (6;6), Perimeter = 21.881277533113128
Triangle: a = (4;1)  b = (9;9)  c = (2;5), Perimeter = 21.96837483535473
Triangle: a = (12;14)  b = (16;6)  c = (14;4), Perimeter = 21.970738061930916
Triangle: a = (8;3)  b = (6;5)  c = (10;13), Perimeter = 21.970738061930916
Triangle: a = (8;11)  b = (14;7)  c = (18;7), Perimeter = 21.981432165196985
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -14, Perimeter = 22.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 11 y lower right = -10, Perimeter = 22.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 26 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 18 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 29 y lower right = -12, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 28 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 16 y lower right = -1, Perimeter = 22.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 14 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 31 y lower right = -2, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -13, Perimeter = 22.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 18 y lower right = -16, Perimeter = 22.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 14 y lower right = -3, Perimeter = 22.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 13 y lower right = -19, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 29 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -2, Perimeter = 22.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 20 y lower right = -20, Perimeter = 22.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 16 y lower right = -10, Perimeter = 22.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 22 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 15 y lower right = -11, Perimeter = 22.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 30 y lower right = 0, Perimeter = 22.0
Triangle: a = (12;17)  b = (12;17)  c = (12;6), Perimeter = 22.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 29 y lower right = -10, Perimeter = 22.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 29 y lower right = -1, Perimeter = 22.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 29 y lower right = 0, Perimeter = 22.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 25 y lower right = -15, Perimeter = 22.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 30 y lower right = -9, Perimeter = 22.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 26 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -7, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 14 y lower right = -9, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = 0, Perimeter = 22.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 13 y lower right = -2, Perimeter = 22.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 22 y lower right = 0, Perimeter = 22.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 13 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -9, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -7, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 24 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 17 y lower right = -10, Perimeter = 22.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 14 y lower right = -7, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -9, Perimeter = 22.0
Triangle: a = (12;4)  b = (12;8)  c = (12;15), Perimeter = 22.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 24 y lower right = -16, Perimeter = 22.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 17 y lower right = 0, Perimeter = 22.0
Triangle: a = (18;20)  b = (7;20)  c = (10;20), Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -6, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -19, Perimeter = 22.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -10, Perimeter = 22.0
Rectangle: x upper left = 18  y upper left= 0 x lower right = 29 y lower right = -5, Perimeter = 22.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 20 y lower right = -10, Perimeter = 22.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 24 y lower right = -14, Perimeter = 22.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -19, Perimeter = 22.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 11 y lower right = -11, Perimeter = 22.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 25 y lower right = -13, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -19, Perimeter = 22.0
Triangle: a = (7;16)  b = (7;5)  c = (7;7), Perimeter = 22.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 22 y lower right = -20, Perimeter = 22.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 24 y lower right = -1, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -13, Perimeter = 22.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 28 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -15, Perimeter = 22.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 15 y lower right = -19, Perimeter = 22.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 22 y lower right = -13, Perimeter = 22.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 13 y lower right = -7, Perimeter = 22.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 18 y lower right = -12, Perimeter = 22.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 25 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 30 y lower right = -15, Perimeter = 22.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 11 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -6, Perimeter = 22.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 31 y lower right = -20, Perimeter = 22.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 15 y lower right = -14, Perimeter = 22.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 17 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 28 y lower right = -13, Perimeter = 22.0
Rectangle: x upper left = 6  y upper left= 0 x lower right = 17 y lower right = -9, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -16, Perimeter = 22.0
Rectangle: x upper left = 5  y upper left= 0 x lower right = 16 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 28 y lower right = -14, Perimeter = 22.0
Rectangle: x upper left = 13  y upper left= 0 x lower right = 24 y lower right = -6, Perimeter = 22.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -13, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -15, Perimeter = 22.0
Rectangle: x upper left = 9  y upper left= 0 x lower right = 20 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 25 y lower right = -5, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 13 y lower right = -1, Perimeter = 22.0
Rectangle: x upper left = 2  y upper left= 0 x lower right = 13 y lower right = -2, Perimeter = 22.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 31 y lower right = -1, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -5, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -7, Perimeter = 22.0
Rectangle: x upper left = 3  y upper left= 0 x lower right = 14 y lower right = -10, Perimeter = 22.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -15, Perimeter = 22.0
Rectangle: x upper left = 20  y upper left= 0 x lower right = 31 y lower right = 0, Perimeter = 22.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 28 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -1, Perimeter = 22.0
Rectangle: x upper left = 15  y upper left= 0 x lower right = 26 y lower right = -8, Perimeter = 22.0
Rectangle: x upper left = 19  y upper left= 0 x lower right = 30 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 18 y lower right = -18, Perimeter = 22.0
Rectangle: x upper left = 1  y upper left= 0 x lower right = 12 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -12, Perimeter = 22.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 25 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -6, Perimeter = 22.0
Rectangle: x upper left = 7  y upper left= 0 x lower right = 18 y lower right = -3, Perimeter = 22.0
Rectangle: x upper left = 10  y upper left= 0 x lower right = 21 y lower right = -20, Perimeter = 22.0
Rectangle: x upper left = 11  y upper left= 0 x lower right = 22 y lower right = -11, Perimeter = 22.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 11 y lower right = -20, Perimeter = 22.0
Rectangle: x upper left = 14  y upper left= 0 x lower right = 25 y lower right = -14, Perimeter = 22.0
Rectangle: x upper left = 4  y upper left= 0 x lower right = 15 y lower right = -17, Perimeter = 22.0
Rectangle: x upper left = 12  y upper left= 0 x lower right = 23 y lower right = -19, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -12, Perimeter = 22.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 28 y lower right = -1, Perimeter = 22.0
Rectangle: x upper left = 17  y upper left= 0 x lower right = 28 y lower right = -7, Perimeter = 22.0
Rectangle: x upper left = 16  y upper left= 0 x lower right = 27 y lower right = -13, Perimeter = 22.0
Rectangle: x upper left = 8  y upper left= 0 x lower right = 19 y lower right = -4, Perimeter = 22.0
Rectangle: x upper left = 0  y upper left= 0 x lower right = 11 y lower right = -14, Perimeter = 22.0
Triangle: a = (4;14)  b = (7;7)  c = (10;5), Perimeter = 22.037978207719867
Triangle: a = (4;18)  b = (4;20)  c = (5;9), Perimeter = 22.10074615532468
Triangle: a = (12;15)  b = (9;15)  c = (20;16), Perimeter = 22.10761876548581
Triangle: a = (8;9)  b = (11;9)  c = (19;10), Perimeter = 22.10761876548581
Triangle: a = (18;10)  b = (18;5)  c = (19;16), Perimeter = 22.12812354748548
Triangle: a = (9;7)  b = (4;14)  c = (5;5), Perimeter = 22.129846360179624
Triangle: a = (17;14)  b = (11;14)  c = (6;15), Perimeter = 22.144380530780047
Triangle: a = (14;9)  b = (7;11)  c = (14;4), Perimeter = 22.179604825892184
Triangle: a = (5;14)  b = (12;12)  c = (5;19), Perimeter = 22.179604825892184
Triangle: a = (19;7)  b = (19;5)  c = (9;5), Perimeter = 22.19803902718557
Triangle: a = (9;7)  b = (19;11)  c = (10;9), Perimeter = 22.225942049061683
